State,Action,NextState
[-0.45275038  0.8916373   0.5424833 ],[0.07913759],[-0.50639737  0.8623003   1.223082  ]
[ 0.542447   -0.84009004  0.7581572 ],[-1.188323],[ 0.54033834 -0.84144783 -0.05015883]
[-0.56157    -0.82742923  0.96212167],[1.089177],[-0.54050374 -0.8413416   0.5049263 ]
[ 0.70878154  0.705428   -0.10094459],[1.8799416],[0.6832933  0.730144   0.71011764]
[ 0.51900566 -0.8547708  -0.7921028 ],[-0.36066112],[ 0.45406565 -0.8909682  -1.4872801 ]
[ 0.99368125 -0.11223899 -0.38288346],[-0.35306934],[ 0.9904274 -0.138035  -0.5200231]
[ 0.82136405 -0.5704043   0.5099506 ],[1.8183784],[ 0.83135617 -0.55574     0.35490412]
[0.98842275 0.15172511 0.06654145],[-0.14725102],[0.9871913  0.15954106 0.15824762]
[-0.338349   -0.94102067  0.42968205],[0.4942166],[-0.3478336  -0.93755627 -0.201951  ]
[-0.6404604  -0.76799124 -0.3388885 ],[0.8403656],[-0.67024505 -0.7421399  -0.78882706]
[-0.73190826 -0.68140316  0.6786626 ],[0.25965118],[-0.7248319  -0.6889258   0.20655787]
[0.91425747 0.40513372 0.7620824 ],[0.86301166],[0.88842475 0.45902222 1.1953844 ]
[ 0.3368499  -0.94155836  0.40320614],[0.66541725],[ 0.3272688  -0.94493127 -0.20315003]
[ 0.9529098  -0.30325383 -0.6447671 ],[0.4098649],[ 0.9398376  -0.34162167 -0.8107278 ]
[-0.45921442 -0.88832545 -0.66228753],[-0.15168472],[-0.5181401 -0.8552958 -1.3512844]
[ 0.95038223  0.31108454 -0.2939915 ],[-0.77668023],[ 0.9531008   0.30265298 -0.17718014]
[-0.18916456  0.9819454  -0.23220572],[-1.8404951],[-0.20035498  0.9797234   0.22817907]
[0.8631968 0.5048676 0.894095 ],[1.3625258],[0.82358986 0.5671858  1.4771246 ]
[0.16178936 0.9868253  0.51812744],[1.443022],[0.0886521  0.99606264 1.4746997 ]
[-0.6146105   0.7888307   0.52672076],[-0.4497114],[-0.6551918  0.7554626  1.0508871]
[ 0.15203343 -0.98837537 -0.20933309],[-1.2397048],[ 0.09565033 -0.995415   -1.1365703 ]
[ 0.9696575   0.2444676  -0.05381139],[0.15066378],[0.9677698  0.2518366  0.15213889]
[-0.01639713 -0.99986553  0.00287091],[-1.9551866],[-0.06835982 -0.99766076 -1.0403062 ]
[0.6363946  0.7713636  0.38466957],[1.0289954],[0.5923223  0.80570114 1.1175416 ]
[ 0.44557288  0.8952457  -0.31739524],[-0.45695215],[0.43274847 0.9015147  0.2854962 ]
[ 0.94269824  0.33364663 -0.7686203 ],[-0.5852044],[ 0.952376   0.3049262 -0.606166 ]
[ 0.07505999 -0.99717903  0.3247087 ],[0.17745274],[ 0.05527458 -0.9984712  -0.39655766]
[-0.8430349 -0.5378588 -0.7086833],[-0.16112329],[-0.8722154  -0.48912203 -1.1362458 ]
[ 0.89487433 -0.44631818 -0.23167919],[0.46309018],[ 0.8835093 -0.4684137 -0.4969543]
[-0.9114709  -0.41136453 -0.92332774],[1.3953937],[-0.9313026  -0.36424643 -1.022542  ]
[0.8179131  0.57534176 0.3390372 ],[0.9873607],[0.79063296 0.61229044 0.91864765]
[-0.994979   -0.10008392  0.8808252 ],[1.7525774],[-0.98821384 -0.15307994  1.0686489 ]
[-0.6982397  -0.71586406  0.25607708],[-0.9391933],[-0.7131773  -0.70098364 -0.42169997]
[ 0.92956245 -0.36866468  0.32187125],[-1.9060625],[ 0.92506146 -0.37981743 -0.24053665]
[ 0.6117133 -0.7910795 -0.6197296],[-1.1048483],[ 0.5557678 -0.8313376 -1.3787665]
[ 0.9093112  -0.41611683  0.9673297 ],[0.49684694],[ 0.923886   -0.38266784  0.7297691 ]
[-0.9510394   0.30906972  0.856816  ],[0.18866463],[-0.966808    0.25550383  1.116918  ]
[-0.8136081   0.5814136   0.38061154],[-1.958294],[-0.82853013  0.55994445  0.5229277 ]
[0.6764863 0.7364552 0.691419 ],[1.645487],[0.6197718 0.7847821 1.4905835]
[-0.16275665 -0.98666626  0.96103436],[-1.9238211],[-0.16608761 -0.986111   -0.06753851]
[-0.33649328  0.94168586 -0.00244357],[-1.9189103],[-0.3560054  0.9344839  0.4159843]
[ 0.8397318  -0.54300135  0.04897563],[1.0283276],[ 0.8341489  -0.55153936 -0.20402627]
[ 0.95336676  0.30181417 -0.96138763],[-0.43561456],[ 0.9646784   0.26343045 -0.8003692 ]
[-0.85916054 -0.5117062  -0.5665405 ],[1.6522218],[-0.87660027 -0.48121932 -0.7024868 ]
[ 0.89267874  0.45069358 -0.23780642],[-0.1525027],[0.8909293  0.45414212 0.07733835]
[ 0.7194399  -0.6945547   0.54760045],[0.67532235],[ 0.7238697  -0.6899367   0.12798277]
[ 0.9323496  -0.36155796  0.08669703],[-1.6153527],[ 0.9244228  -0.3813693  -0.42677435]
[-0.99707943 -0.07637138  0.07039116],[-0.4431856],[-0.99727964 -0.07371064 -0.05336522]
[-0.99986446  0.01646421  0.30592263],[1.0242615],[-0.99997455 -0.00713048  0.47191   ]
[-0.96992236  0.24341442  0.48800066],[0.5898533],[-0.9784598   0.2064375   0.75903946]
[-0.4862253  -0.8738335   0.22419077],[-0.82016796],[-0.5102499  -0.8600262  -0.55420953]
[-0.20425065  0.9789186   0.0603614 ],[0.1920059],[-0.24436592  0.9696831   0.82335126]
[-0.9331251  -0.3595519   0.73557156],[-1.9764346],[-0.9300455  -0.36744446  0.16944243]
[-0.99579656 -0.09159255 -0.30713275],[0.8595834],[-0.9968513  -0.07929329 -0.24688967]
[0.1424135  0.98980725 0.345049  ],[0.84392726],[0.08210713 0.9966235  1.2139935 ]
[ 0.34702745 -0.93785495 -0.88201815],[1.7704061],[ 0.28442568 -0.9586981  -1.3198484 ]
[ 0.8455771  -0.5338533  -0.09958233],[0.11242595],[ 0.8324362  -0.55412084 -0.48310843]
[0.92976284 0.36815903 0.945214  ],[0.7143873],[0.9032756  0.42906082 1.3284913 ]
[ 0.9928397   0.11945459 -0.9337494 ],[1.1989262],[ 0.9962591   0.08641662 -0.6643195 ]
[-0.251574    0.96783805  0.56100124],[1.9593112],[-0.32720578  0.9449531   1.5807765 ]
[ 0.80940306 -0.58725345 -0.4182384 ],[1.958472],[ 0.79249525 -0.6098781  -0.56490767]
[ 0.90761465 -0.41980425  0.07109482],[0.03946565],[ 0.9025583  -0.4305676  -0.23783852]
[ 0.80467093 -0.59372103  0.29680783],[-0.22454102],[ 0.7992299 -0.6010254 -0.1821641]
[-0.33586785 -0.94190913  0.9874041 ],[-0.19094743],[-0.32395783 -0.9460715   0.25233018]
[ 0.8107586 -0.5853807  0.7969333],[-1.32592],[ 0.81538695 -0.5789163   0.15900977]
[0.02447256 0.9997005  0.41271248],[-0.2837661],[-0.03151593  0.99950325  1.119923  ]
[0.13118692 0.9913576  0.8766098 ],[0.6178014],[0.04591009 0.9989456  1.7127982 ]
[0.68087786 0.732397   0.06326754],[0.9682034],[0.6526454 0.7576635 0.7577958]
[ 0.7396967   0.67294043 -0.65766454],[1.4371438],[0.7375863  0.67525285 0.06261237]
[ 0.4624754   0.88663214 -0.25888795],[0.8655473],[0.4385541  0.89870477 0.53591824]
[ 0.6559456  -0.7548082   0.54629874],[-0.74786747],[ 0.6509501  -0.7591205  -0.13198751]
[0.9154661 0.402395  0.4849509],[1.6492246],[0.89344543 0.44917172 1.0341308 ]
[0.9954182  0.09561735 0.54023975],[1.9516152],[0.9900762  0.14053167 0.90469503]
[ 0.8061117  -0.59176344  0.00292691],[1.5136275],[ 0.7997383  -0.60034883 -0.21385151]
[ 0.84593433  0.5332871  -0.85080504],[0.23029587],[ 0.8568505   0.5155649  -0.41629532]
[-0.9295738   0.36863616 -0.26442063],[0.65470296],[-0.9315919   0.36350575  0.11026193]
[-0.20426966  0.9789147   0.44756082],[1.2066101],[-0.2704443   0.96273565  1.3627384 ]
[-0.9475947  -0.31947497  0.8149663 ],[-0.25910616],[-0.938685   -0.34477594  0.5364942 ]
[ 0.91491395 -0.40364888 -0.78801626],[-0.9436195],[ 0.88832283 -0.4592195  -1.2322959 ]
[-0.99888057 -0.04730354  0.03282135],[-0.0342841],[-0.9988989  -0.04691403 -0.00779892]
[ 0.9838942  -0.17875169 -0.5992459 ],[0.96714133],[ 0.978212   -0.20760843 -0.5882385 ]
[ 0.71708816 -0.69698244 -0.4245162 ],[0.9855888],[ 0.6886639  -0.72508067 -0.79941475]
[-0.3778306   0.92587477  0.5324312 ],[-0.76751274],[-0.42868575  0.90345365  1.1117103 ]
[-0.35537666 -0.9347232  -0.14897922],[-0.97298],[-0.4014646  -0.91587454 -0.99596864]
[-0.6051995   0.79607385  0.41243103],[0.49080285],[-0.6474028   0.76214796  1.0831069 ]
[ 0.06323989 -0.99799836 -0.01842526],[0.5356861],[ 0.02894952 -0.99958086 -0.6865711 ]
[ 0.3511362  -0.9363244   0.88061494],[0.94422233],[ 0.36607206 -0.9305865   0.32000497]
[ 0.06815674 -0.99767464 -0.0289137 ],[0.5802932],[ 0.03369696 -0.9994321  -0.6901257 ]
[-0.85809     0.5134994   0.32373244],[-0.92977965],[-0.87235934  0.4888652   0.56939006]
[-0.80172205 -0.597697   -0.2807535 ],[0.6714671],[-0.8201002 -0.5722199 -0.6283062]
[-0.542646  -0.8399615 -0.8046618],[0.49875408],[-0.59845805 -0.80115414 -1.3598199 ]
[-0.3589929 -0.9333403 -0.9062147],[0.27753413],[-0.43083525 -0.9024306  -1.5645899 ]
[-0.9371224   0.34900084  0.7465659 ],[1.0909783],[-0.95595306  0.2935196   1.1719632 ]
[-0.18428917 -0.98287207 -0.65381056],[-0.9495843],[-0.2590309 -0.965869  -1.5334023]
[ 0.9990626   0.04328876 -0.5534049 ],[0.7085379],[ 0.9997453   0.0225675  -0.41465768]
[ 0.01109692 -0.9999384   0.6182029 ],[-0.8977463],[-0.00222349 -0.99999756 -0.26641288]
[-0.48880592 -0.87239254 -0.36796433],[-0.23586676],[-0.53423494 -0.8453361  -1.0576388 ]
[-0.8790992  -0.4766389  -0.47142255],[1.0431253],[-0.8946247  -0.44681835 -0.67243296]
[-0.9999572   0.00925418  0.68237126],[1.5521382],[-0.99932104 -0.03684398  0.9221326 ]
[ 0.7075737 -0.7066395 -0.7594567],[-1.639372],[ 0.65129644 -0.7588234  -1.5353422 ]
[ 0.5527077   0.8333752  -0.03947973],[-1.9867572],[0.5406696  0.84123504 0.28753808]
[ 0.3672204  -0.93013394  0.992061  ],[-1.5248438],[ 0.37027547 -0.928922    0.06573396]
[-0.59254473  0.8055375  -0.956274  ],[-1.660406],[-0.568067    0.8229823  -0.60118175]
[-0.9985177  -0.05442779 -0.7234513 ],[-1.3276732],[-0.9999803 -0.0062835 -0.9634232]
[0.36319306 0.9317139  0.55496436],[1.4783536],[0.29353014 0.95594984 1.4755028 ]
[-0.9037058   0.428154   -0.07845099],[-1.1782571],[-0.9051122   0.42517278  0.06592595]
[-0.99999446  0.00332502 -0.7058251 ],[0.10324605],[-0.9992888  0.0377083 -0.6878444]
[ 0.52592343 -0.85053194  0.08797173],[-1.6951398],[ 0.49130774 -0.87098604 -0.80419815]
[-0.71675664  0.6973234   0.7224672 ],[0.34790978],[-0.76046073  0.64938396  1.2976462 ]
[ 0.977687   -0.21006693 -0.9416522 ],[-0.50351626],[ 0.9636695  -0.26709756 -1.1747298 ]
[-0.9884182  -0.15175448 -0.62110823],[-1.8730615],[-0.9948483  -0.10137446 -1.0158833 ]
[0.7142155  0.69992584 0.5662799 ],[-1.0987967],[0.6810403 0.7322459 0.9264048]
[0.3958511  0.9183147  0.04359894],[1.3786826],[0.35230944 0.9358836  0.93913734]
[ 0.83555055 -0.54941356  0.37735665],[0.41220272],[ 0.83629495 -0.54827976  0.02712688]
[0.9964027  0.08474515 0.46319675],[-1.8356658],[0.9952587  0.0972632  0.25140575]
[ 0.13956237  0.9902133  -0.17879444],[-1.0863097],[0.11968589 0.9928118  0.40091905]
[0.44894472 0.8935595  0.30275184],[0.00433745],[0.40493286 0.9143464  0.9735721 ]
[0.74945474 0.66205555 0.18265705],[-1.7325752],[0.73541063 0.6776217  0.41931245]
[ 0.5901724  -0.80727726 -0.30034798],[-1.5221572],[ 0.54347044 -0.8394283  -1.1341295 ]
[-0.17462483 -0.98463506  0.5618974 ],[-0.820547],[-0.18935752 -0.9819082  -0.29966095]
[-0.98467785 -0.17438334  0.5346753 ],[1.4009385],[-0.97886086 -0.20452744  0.6140286 ]
[-0.10138868  0.9948469  -0.24524136],[0.45993033],[-0.12969102  0.99155444  0.56988335]
[-0.35350344 -0.9354332  -0.32245183],[-1.553151],[-0.41155872 -0.9113832  -1.2569994 ]
[-0.38255307  0.9239335   0.05251274],[0.4174088],[-0.41956106  0.9077271   0.8080742 ]
[-0.44569016  0.8951873   0.67834574],[0.1553515],[-0.5060484  0.8625051  1.3730389]
[-0.83552444 -0.54945326  0.0223169 ],[1.8233664],[-0.8387045  -0.5445867  -0.11626808]
[ 0.9062935   0.42264888 -0.29625437],[-1.0668808],[ 0.9092153   0.41632634 -0.13929985]
[-0.34147203 -0.93989193 -0.9465273 ],[-1.9139627],[-0.4308276  -0.90243423 -1.9385407 ]
[0.88417065 0.46716407 0.04174934],[0.8726577],[0.8716529  0.4901237  0.52302104]
[ 0.8846542  -0.46624768 -0.11803817],[0.59422153],[ 0.87567043 -0.48290923 -0.3785907 ]
[ 0.88569766 -0.46426255 -0.9088139 ],[-1.5772908],[ 0.84858996 -0.5290511  -1.4936044 ]
[-0.99999917  0.00128338 -0.1294253 ],[-0.3936389],[-0.9999432   0.01065861 -0.1875086 ]
[-0.5770202  -0.81672984  0.9448829 ],[1.2913139],[-0.5553418 -0.8316222  0.5260326]
[ 0.23274703 -0.9725373   0.75748557],[0.9804778],[ 0.24125521 -0.9704617   0.17515428]
[-0.21678387 -0.9762196  -0.22922833],[1.1142291],[-0.2553713  -0.96684307 -0.79425865]
[-0.9325979   0.3609171   0.16402848],[-0.73924714],[-0.9383192   0.34577033  0.32382923]
[ 0.965578   -0.26011357 -0.60477585],[1.5730696],[ 0.9578613 -0.2872311 -0.5639006]
[ 0.60661066 -0.79499906  0.42554373],[-0.8428622],[ 0.59473306 -0.80392325 -0.2971349 ]
[ 0.7449996  -0.66706496  0.0593122 ],[1.6960554],[ 0.73874426 -0.67398584 -0.1865782 ]
[ 0.36813855 -0.92977095 -0.13495742],[-1.058853],[ 0.32163003 -0.94686544 -0.9911136 ]
[-0.9995837   0.02885177  0.46720383],[-1.5614848],[-0.99987     0.01612408  0.25461993]
[0.6266532  0.77929825 0.10092413],[-1.6552877],[0.60947317 0.7928067  0.43710467]
[-0.90693134  0.42127842  0.44851062],[-1.2154052],[-0.918808   0.3947048  0.5821586]
[ 0.48608312  0.8739126  -0.6303983 ],[-1.2225536],[ 0.4929869   0.8700367  -0.15834686]
[-0.5672694   0.8235323   0.03561788],[-0.05151154],[-0.5935505   0.80479676  0.64554036]
[-0.96286523  0.2699825  -0.9045482 ],[-0.48356724],[-0.9516894   0.3070623  -0.77459645]
[ 0.9971845  -0.07498683  0.04507571],[0.92874295],[ 0.99764454 -0.06859602  0.12814704]
[0.5166212 0.8562141 0.9147987],[1.3699417],[0.4392624 0.8983588 1.7624506]
[ 0.5621674  -0.82702345 -0.7368134 ],[0.9250896],[ 0.510777   -0.85971326 -1.2183176 ]
[-0.9978822   0.06504726  0.02453726],[-0.01259486],[-0.99810815  0.06148274  0.07143347]
[ 0.18658608  0.9824386  -0.7829859 ],[1.4948004],[0.17783199 0.9840609  0.17806312]
[-0.49818146 -0.8670728  -0.9783214 ],[-1.5206317],[-0.5764162  -0.81715626 -1.8567207 ]
[-0.80053604 -0.59928465  0.53592825],[1.0121213],[-0.79333943 -0.60877955  0.23828295]
[-0.5916294  -0.8062101  -0.06594738],[-0.01235703],[-0.618397   -0.78586584 -0.67245847]
[-0.6846287   0.72889197  0.29888594],[-0.22759509],[-0.71362895  0.70052385  0.8114157 ]
[ 0.9936778  -0.11226942 -0.9459968 ],[1.7404188],[ 0.98862666 -0.15039065 -0.7691361 ]
[-0.84015065  0.54235303  0.28823575],[-1.3566257],[-0.85322416  0.5215444   0.4915067 ]
[-0.88827664  0.4593088   0.5657278 ],[-1.7397605],[-0.9027163   0.43023643  0.6492453 ]
[-0.01520008 -0.9998845   0.71357846],[-1.4610633],[-0.02797174 -0.9996087  -0.2554944 ]
[-0.82678956 -0.5625114  -0.14420298],[-1.190229],[-0.8471546  -0.53134644 -0.74462086]
[ 0.79570615  0.60568285 -0.73274916],[-0.8061061],[ 0.8076422   0.5896728  -0.39940292]
[ 0.56741464 -0.8234322  -0.12055803],[-0.8523387],[ 0.53124005 -0.8472213  -0.865983  ]
[-0.5477729  -0.83662707 -0.8271068 ],[1.2079079],[-0.5998947 -0.800079  -1.2733909]
[ 0.9020217  -0.43169063 -0.6084261 ],[1.9917234],[ 0.8878992  -0.460038   -0.63343555]
[-0.8429655  -0.5379677  -0.00781234],[0.30035365],[-0.8526747  -0.52244216 -0.36623505]
[0.9964422  0.08427915 0.9645446 ],[-0.5526749],[0.99135035 0.13124216 0.9448527 ]
[ 0.9934397   0.11435757 -0.12051696],[0.10805724],[ 0.99354523  0.11343659 -0.0185402 ]
[0.95652854 0.29163867 0.7345882 ],[1.1700923],[0.9385536  0.34513357 1.128831  ]
[-0.6329407  -0.77420026 -0.68382394],[0.8920097],[-0.67567456 -0.7372     -1.1306727 ]
[-0.9527988  -0.30360243 -0.3304607 ],[-1.9660983],[-0.9648781  -0.26269808 -0.8530773 ]
[ 0.9612299  -0.27574804 -0.08427919],[-1.0386649],[ 0.95482904 -0.29715562 -0.44688997]
[-0.51210415  0.8589234  -0.32061833],[1.4668673],[-0.5352579  0.8446887  0.5436043]
[ 0.9928358  -0.11948658  0.4968143 ],[0.8933755],[ 0.9957053  -0.09257969  0.5412057 ]
[ 0.99999213 -0.00396537 -0.26945335],[0.2716025],[ 0.9998791  -0.01554911 -0.23168701]
[-0.5941142  0.8043807  0.9388472],[-0.8646249],[-0.64939296  0.760453    1.412439  ]
[-0.43049616 -0.9025924  -0.48427922],[1.3422357],[-0.4733032  -0.8808996  -0.95988816]
[ 0.6202248  -0.7844241  -0.10015689],[-1.1757486],[ 0.5857356 -0.8105022 -0.8648373]
[ 0.63677895  0.7710464  -0.8814065 ],[-0.9074111],[ 0.6535575   0.7568769  -0.43923336]
[ 0.61369586  0.78954256 -0.24841549],[1.4559538],[0.5912649 0.8064774 0.5621345]
[-0.13650194 -0.9906398   0.20042281],[1.105024],[-0.15514043 -0.98789245 -0.37680346]
[ 0.93967485 -0.34206897  0.38858876],[-1.665324],[ 0.9376444  -0.34759587 -0.11776155]
[-0.7340973  0.6790443 -0.508645 ],[1.8507591],[-0.74347323  0.66876566  0.27825207]
[-0.34549966  0.93841887  0.02826066],[-1.8320535],[-0.3668629   0.930275    0.45726678]
[ 0.35654974 -0.93427634 -0.96155536],[0.0691404],[ 0.2782558  -0.96050704 -1.6518916 ]
[-0.69838226  0.71572495  0.54062307],[-0.40341583],[-0.73385525  0.6793059   1.0169044 ]
[ 0.65248686 -0.75780004  0.05094965],[1.4488522],[ 0.6410441  -0.76750404 -0.30007255]
[-0.6476967   0.7618983  -0.30803964],[1.7456855],[-0.6674799   0.74462783  0.5252369 ]
[-0.85610884  0.5167955  -0.55784225],[0.12158147],[-0.8521563   0.52328736 -0.1520084 ]
[0.83936685 0.54356533 0.23702028],[1.9783139],[0.81285983 0.5824594  0.94144136]
[-0.9281439   0.37222156  0.12960361],[-1.95385],[-0.9302815   0.3668464   0.11569228]
[ 0.43686694 -0.8995261   0.7503031 ],[1.668928],[ 0.45147043 -0.89228606  0.3259977 ]
[-0.09601516 -0.99537987 -0.00787064],[-0.5068745],[-0.13725053 -0.9905364  -0.8304367 ]
[-0.8644583  0.5027045  0.2794362],[-1.2952749],[-0.8758433   0.48259556  0.46217334]
[ 0.16693485 -0.98596793  0.42640814],[-0.18548489],[ 0.15010606 -0.9886699  -0.34089053]
[-0.86734414  0.49770895  0.0438155 ],[-0.53411585],[-0.8756065   0.4830251   0.33697984]
[-0.8673504   0.49769795 -0.22558929],[-1.8323324],[-0.8641684   0.5032027  -0.12716569]
[ 0.66939145  0.74290985 -0.24903867],[-1.47549],[0.66616017 0.74580866 0.08682024]
[ 0.7238512  -0.6899561   0.97032017],[0.00567747],[ 0.73931545 -0.6733593   0.4537047 ]
[ 0.30278012  0.95306045 -0.45383775],[-0.34448195],[0.29279062 0.9561766  0.20928529]
[ 0.68397397 -0.7295064  -0.9963254 ],[-1.3212422],[ 0.6179356 -0.7862287 -1.7416415]
[-0.8567048  -0.51580703 -0.8478163 ],[0.7730378],[-0.88420194 -0.46710482 -1.1187159 ]
[ 0.9132588  -0.40737993  0.14209668],[-0.41865897],[ 0.9085922  -0.4176843  -0.22623712]
[-0.02054984  0.9997888  -0.01082896],[1.1346785],[-0.06596407  0.997822    0.90921444]
[ 0.3782565  -0.92570084  0.37854597],[-0.24525347],[ 0.3618823 -0.9322238 -0.3525177]
[0.9188539  0.39459798 0.7072663 ],[0.57179797],[0.8960172  0.44401935 1.0889845 ]
[ 0.60292125  0.7978007  -0.06058561],[-0.4583239],[0.5840481  0.81171906 0.46901634]
[-0.5274251 -0.8496015 -0.5320299],[1.5473275],[-0.5666411  -0.8239647  -0.93713194]
[ 0.6299073  -0.77667034  0.24976267],[-1.6305813],[ 0.60722834 -0.79452735 -0.57732725]
[ 0.96678776 -0.25558054  0.65080714],[-1.3020399],[ 0.9700749  -0.242806    0.26381576]
[-0.2998376   0.9539903   0.94547105],[-1.390375],[-0.36826554  0.92972064  1.4524075 ]
[-0.6794906 -0.7336842  0.2877659],[0.83584994],[-0.68450475 -0.72900844 -0.13711978]
[ 0.69443583 -0.7195546   0.6055554 ],[0.6755303],[ 0.70042765 -0.71372336  0.16721898]
[-0.9287853   0.37061816  0.8608124 ],[0.1250942],[-0.9486685  0.3162723  1.1575402]
[-0.7477975  -0.6639269  -0.18953216],[-0.32767954],[-0.7717382  -0.6359404  -0.73662925]
[-0.33851293  0.9409617  -0.78885686],[0.32695252],[-0.33690843  0.94153744 -0.0340927 ]
[-0.8039451  0.5947035 -0.8881999],[-0.04324807],[-0.79040295  0.6125873  -0.44865948]
[-0.038861   -0.99924463  0.8866413 ],[1.7416574],[-0.01894683 -0.9998205   0.39845645]
[-0.95898396 -0.2834604   0.340002  ],[-0.4857789],[-0.95820737 -0.2860745   0.05453986]
[ 0.66599053 -0.7459602  -0.3905138 ],[-0.419892],[ 0.627371  -0.7787205 -1.0129677]
[-0.9580774  -0.28650963 -0.1765691 ],[0.04501044],[-0.9634108  -0.26802918 -0.38469976]
[ 0.3976341   0.91754407 -0.3871319 ],[1.1255661],[0.37597042 0.9266317  0.4698611 ]
[-0.9277307  -0.37325025 -0.79027027],[0.4174026],[-0.94534993 -0.32605746 -1.0075976 ]
[-0.20353433  0.9790678   0.358677  ],[-0.7838607],[-0.25102246  0.9679813   0.9753987 ]
[-0.07565983  0.9971337  -0.99957573],[0.2067397],[-0.06465136  0.99790794 -0.2207145 ]
[0.02067004 0.9997864  0.9505365 ],[-1.7942489],[-0.05086847  0.9987054   1.4312389 ]
[ 0.7813864   0.6240476  -0.68825054],[-0.20054455],[ 0.7891348   0.61422    -0.25029653]
[-0.9998445  -0.017636    0.29550967],[1.0985504],[-0.9992005  -0.03997952  0.44706523]
[-0.38204634 -0.92414314 -0.88653886],[-0.9934503],[-0.4603974  -0.88771296 -1.7286638 ]
[-0.50276136 -0.86442524 -0.96080947],[-0.2018271],[-0.57185096 -0.8203575  -1.6394025 ]
[-0.5562931   0.83098614  0.69442874],[-1.394866],[-0.60147023  0.79889524  1.1084385 ]
[-0.68531746  0.7282444   0.98612994],[0.7673934],[-0.74291235  0.6693887   1.6474223 ]
[0.9983495  0.05743062 0.26605368],[-0.04741435],[0.99736845 0.0724993  0.30201447]
[ 0.9359521   0.35212734 -0.26196322],[1.7153199],[0.9313059  0.36423808 0.25943026]
[ 0.32696518 -0.94503635 -0.86693317],[-0.6177011],[ 0.24708633 -0.9689935  -1.6683656 ]
[ 0.99484855 -0.10137235 -0.3889316 ],[-0.55728066],[ 0.99169433 -0.12861717 -0.548553  ]
[0.28495222 0.9585417  0.72091275],[1.2284449],[0.20626107 0.97849697 1.6240858 ]
[ 0.9875435  -0.15734625 -0.17193872],[-1.1476178],[ 0.98364484 -0.18011898 -0.4620911 ]
[0.99980587 0.01970434 0.34975508],[-0.54520756],[0.9994274  0.03383677 0.28275222]
[0.3726207  0.92798376 0.01996604],[-0.74573493],[0.34442553 0.9388136  0.6040936 ]
[-0.10925481 -0.9940138  -0.63458246],[0.36694583],[-0.17482288 -0.9845999  -1.325051  ]
[-0.22373661 -0.97464967  0.96207756],[0.5933167],[-0.20810995 -0.9781054   0.32008782]
[ 0.96295524 -0.26966137 -0.77090716],[0.4886079],[ 0.9498519  -0.31270018 -0.899862  ]
[-0.9321086  -0.36217895 -0.32828823],[0.68394774],[-0.94082564 -0.3388911  -0.49733028]
[ 0.7655509  -0.64337534 -0.8101963 ],[-1.2686707],[ 0.7157837  -0.69832206 -1.4830284 ]
[-0.4291516  -0.90323246 -0.3346232 ],[-0.4941697],[-0.4775481 -0.8786056 -1.086173 ]
[-0.3985111   0.9171635  -0.78531617],[-1.8340331],[-0.38135856  0.9244272  -0.3725485 ]
[0.37525484 0.92692167 0.06924292],[-1.3784969],[0.34926698 0.9370233  0.5576597 ]
[ 0.981426   -0.19184107  0.7517121 ],[0.47778437],[ 0.98737615 -0.15839288  0.679499  ]
[-0.07367399  0.9972824   0.21464644],[-0.5911431],[-0.11716789  0.99311215  0.8739368 ]
[-0.9179152  -0.3967765   0.37992668],[1.4596105],[-0.9118342  -0.4105587   0.30128586]
[ 0.8940567   0.44795382 -0.39558336],[0.22680274],[ 0.8946293   0.44680917 -0.02559758]
[ 0.9980878  -0.06181139 -0.5146422 ],[-1.5994753],[ 0.994813   -0.10172068 -0.80092204]
[ 0.9992713   0.0381692  -0.70719665],[0.10562405],[ 0.9999873   0.00504215 -0.6627261 ]
[-0.6953533   0.71866804 -0.5009364 ],[-1.8888526],[-0.68648815  0.727141   -0.24526323]
[ 0.04679657  0.99890447 -0.8095881 ],[1.9421418],[0.03526079 0.99937814 0.2309115 ]
[ 0.35550895 -0.9346729  -0.19646007],[-0.58771414],[ 0.3090343  -0.9510509  -0.98562187]
[0.94753   0.319667  0.3030746],[0.19052783],[0.9380115  0.346604   0.57140404]
[-0.9485759  -0.31654975 -0.64220047],[-1.4680847],[-0.9645407  -0.26393414 -1.0998255 ]
[-0.4124677  -0.91097224 -0.02698141],[-0.8943122],[-0.45054805 -0.8927522  -0.84435743]
[-0.87653613  0.4813361   0.6270659 ],[1.747407],[-0.90489244  0.4256403   1.2501789 ]
[-0.92665356 -0.37591636  0.6963608 ],[0.06084086],[-0.91848546 -0.3954548   0.42354965]
[-0.99837035  0.05706729 -0.9161303 ],[-1.6328574],[-0.99362105  0.11277083 -1.1182585 ]
[-4.3847989e-02  9.9903822e-01 -2.9147044e-04],[0.708916],[-0.08651997  0.9962501   0.85532457]
[-0.839248  -0.5437488 -0.3930329],[-1.6280845],[-0.86650205 -0.4991735  -1.0450572 ]
[-0.999513   -0.03120545  0.90178347],[-1.4952775],[-0.9979581  -0.06387139  0.6540877 ]
[ 0.70265025  0.7115354  -0.5119001 ],[-1.6492578],[ 0.7106328   0.7035631  -0.22563724]
[-0.5853839  -0.81075627  0.16820857],[0.74196213],[-0.5986236  -0.80103046 -0.3285643 ]
[-0.75214595  0.6589965  -0.38230336],[-0.3010091],[-0.75434256  0.65648097  0.0667927 ]
